Country	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Macedonia	9526.0	8999.0	8265.0	7705.0	7630.0	7570.0	7616.0	7666.0	7874.0	8126.0	8458.0	8257.0	8322.0	8482.0	8915.0	9216.0	9808.0	9985.0	10907.0	10911.0	11192.0	11404.0	11296.0	11589.0	12057.0	12338.0	12552.0	12570.0	12874.0
Norway	41798.0	42764.0	44456.0	45390.0	47653.0	49556.0	51806.0	54283.0	55359.0	56202.0	57315.0	58984.0	59620.0	59979.0	61761.0	63509.0	63879.0	64859.0	64254.0	63017.0	62994.0	62729.0	63523.0	63573.0	65438.0	66584.0	66746.0	67529.0	68059.0
Oman	34936.0	35829.0	36493.0	37076.0	37085.0	38098.0	38567.0	40569.0	41176.0	41093.0	43271.0	44795.0	43043.0	41579.0	41322.0	40620.0	38774.0	42549.0	43322.0	43636.0	42949.0	39387.0	40034.0	39832.0	37675.0	38837.0	39066.0	37379.0	37039.0
Pakistan	3195.0	3199.0	3306.0	3263.0	3276.0	3361.0	3386.0	3307.0	3291.0	3321.0	3358.0	3339.0	3430.0	3605.0	3748.0	3938.0	4075.0	4170.0	4155.0	4205.0	4227.0	4278.0	4360.0	4457.0	4590.0	4727.0	4891.0	5033.0	5190.0
Palau	11406.0	12346.0	11245.0	9967.0	10349.0	10758.0	11088.0	10885.0	10535.0	10365.0	11421.0	11973.0	12182.0	11990.0	12736.0	13786.0	13358.0	13772.0	13115.0	13342.0	13539.0	14510.0	14923.0	14267.0	15092.0	16045.0	16325.0	15981.0	16720.0
Palestinian Territory	1079.0	984.0	1176.0	1241.0	3641.0	3749.0	3595.0	3987.0	4584.0	4834.0	4126.0	3521.0	2958.0	3287.0	3501.0	3849.0	3650.0	3831.0	3965.0	4092.0	4287.0	4721.0	4926.0	4980.0	4957.0	5103.0	5253.0	5284.0	5314.0
Panama	7597.0	7914.0	8495.0	8974.0	9155.0	8958.0	9184.0	9465.0	9929.0	9990.0	10226.0	10030.0	10396.0	10288.0	10707.0	11200.0	11967.0	13036.0	14170.0	14004.0	14182.0	16086.0	17235.0	17914.0	17985.0	18636.0	19212.0	20066.0	20455.0
Papua New Guinea	2133.0	2296.0	2400.0	2784.0	2924.0	2809.0	2854.0	2746.0	2566.0	2519.0	2453.0	2350.0	2313.0	2216.0	2283.0	2439.0	2366.0	2627.0	2612.0	2728.0	2854.0	2881.0	2947.0	2833.0	3469.0	3739.0	3810.0	3765.0	3686.0
Paraguay	6484.0	6408.0	6325.0	6829.0	7403.0	7827.0	8239.0	8120.0	7939.0	7649.0	7003.0	6902.0	6928.0	6537.0	6847.0	6956.0	7459.0	8123.0	8635.0	8461.0	9275.0	9668.0	9406.0	10092.0	10477.0	10649.0	10922.0	11430.0	11720.0
Peru	4963.0	5113.0	4989.0	5112.0	5655.0	5940.0	6069.0	6363.0	6289.0	6280.0	6327.0	6322.0	6560.0	6703.0	6845.0	7127.0	7419.0	8007.0	8762.0	8847.0	9360.0	9842.0	10497.0	11163.0	11392.0	11760.0	11956.0	11987.0	12323.0
Philippines	3965.0	3892.0	3869.0	3879.0	4001.0	4102.0	4275.0	4468.0	4695.0	4718.0	4972.0	5042.0	5143.0	5269.0	5493.0	5674.0	5822.0	6058.0	6222.0	6407.0	6737.0	6816.0	7179.0	7637.0	7947.0	8290.0	8701.0	9133.0	9540.0
Poland	9946.0	9200.0	9314.0	9698.0	10480.0	11137.0	11891.0	12647.0	13230.0	13857.0	14667.0	14869.0	15178.0	15631.0	16078.0	16891.0	17880.0	18903.0	20031.0	20315.0	20986.0	22025.0	22356.0	22766.0	23447.0	24369.0	25042.0	26182.0	27626.0
Portugal	20109.0	21079.0	21421.0	20976.0	21062.0	22018.0	22608.0	23334.0	24291.0	25095.0	25510.0	25795.0	25913.0	25701.0	26041.0	26182.0	26102.0	26694.0	26526.0	25753.0	26318.0	26264.0	25180.0	25305.0	25572.0	25860.0	26559.0	27404.0	27935.0
Qatar	73168.0	70251.0	76947.0	75006.0	75236.0	76081.0	78027.0	99021.0	103043.0	103712.0	100344.0	104649.0	106944.0	107396.0	111551.0	99214.0	111972.0	110766.0	109401.0	103834.0	109354.0	114214.0	112528.0	112039.0	111753.0	114105.0	113965.0	113133.0	110489.0
Romania	11434.0	10077.0	9246.0	9384.0	9775.0	10385.0	10805.0	10302.0	10085.0	10058.0	10368.0	11071.0	11875.0	12083.0	13165.0	14032.0	15171.0	16494.0	18478.0	17801.0	17207.0	17608.0	18044.0	18654.0	19558.0	20157.0	21173.0	22828.0	23906.0
Russia	20898.0	19782.0	16756.0	15338.0	13507.0	12897.0	12363.0	12471.0	11592.0	12417.0	13855.0	14823.0	15516.0	16532.0	17938.0	19086.0	20592.0	22542.0	23557.0	21688.0	22647.0	23594.0	24388.0	24675.0	24465.0	24032.0	24096.0	24472.0	25036.0
Rwanda	865.0	866.0	970.0	952.0	501.0	694.0	750.0	801.0	803.0	779.0	796.0	829.0	918.0	920.0	975.0	1052.0	1125.0	1187.0	1282.0	1326.0	1386.0	1455.0	1538.0	1564.0	1634.0	1731.0	1785.0	1849.0	1959.0
Saint Kitts and Nevis	15163.0	14666.0	14979.0	15811.0	16475.0	17337.0	17956.0	18899.0	18373.0	18717.0	20461.0	21260.0	21424.0	20126.0	21058.0	23149.0	23874.0	23803.0	25126.0	24043.0	23640.0	23898.0	23690.0	25084.0	24854.0	25298.0	25894.0	26287.0	26770.0
Saint Lucia	8551.0	8445.0	9113.0	8954.0	9027.0	9013.0	9234.0	9024.0	9439.0	9609.0	9464.0	8912.0	9006.0	9219.0	9684.0	9561.0	11042.0	11059.0	11411.0	11343.0	11337.0	11881.0	11626.0	11502.0	10787.0	10480.0	11142.0	11599.0	11528.0
Saint Vincent and the Grenadines	5321.0	5375.0	5797.0	6045.0	5913.0	6383.0	6530.0	6700.0	6977.0	7072.0	7197.0	7390.0	7844.0	8330.0	8595.0	8828.0	9625.0	9563.0	10222.0	10157.0	9832.0	9774.0	10036.0	9994.0	10535.0	11497.0	11337.0	11333.0	11746.0
Samoa	4768.0	4574.0	4362.0	4561.0	2988.0	3103.0	3437.0	3438.0	3587.0	3628.0	3844.0	4113.0	4449.0	4606.0	4813.0	4942.0	5037.0	5348.0	5360.0	5142.0	5240.0	5459.0	5458.0	5303.0	5320.0	5456.0	5795.0	5876.0	5885.0
Sao Tome and Principe	1816.0	1758.0	1732.0	1705.0	1716.0	1695.0	1721.0	1695.0	1684.0	1739.0	1738.0	1892.0	1906.0	2022.0	2049.0	2154.0	2389.0	2419.0	2468.0	2457.0	2567.0	2621.0	2590.0	2736.0	2883.0	2880.0	2962.0	3002.0	3024.0
Saudi Arabia	44193.0	48313.0	48353.0	46788.0	45253.0	44744.0	44303.0	43906.0	44726.0	42345.0	43348.0	41866.0	39509.0	42567.0	44734.0	45970.0	46044.0	45861.0	47603.0	45276.0	45958.0	49173.0	50283.0	50244.0	50755.0	51509.0	51099.0	49371.0	49338.0
Senegal	2262.0	2250.0	2233.0	2177.0	2117.0	2177.0	2194.0	2205.0	2289.0	2365.0	2381.0	2438.0	2388.0	2495.0	2582.0	2660.0	2663.0	2722.0	2764.0	2725.0	2749.0	2696.0	2754.0	2752.0	2846.0	2933.0	3018.0	3139.0	3256.0
Serbia	12309.0	10777.0	7666.0	6802.0	6932.0	7309.0	7509.0	8107.0	8304.0	7298.0	7938.0	8353.0	8914.0	9307.0	10151.0	10714.0	11784.0	12506.0	13173.0	13006.0	13083.0	13453.0	13282.0	13634.0	13488.0	13677.0	14078.0	14280.0	15218.0
Seychelles	13709.0	14000.0	15048.0	15627.0	15326.0	14514.0	15143.0	16896.0	17728.0	17609.0	17504.0	17513.0	15963.0	15810.0	16601.0	18002.0	19281.0	19508.0	18353.0	18468.0	19226.0	20991.0	21340.0	22225.0	22638.0	23355.0	23671.0	24431.0	25077.0
Sierra Leone	1114.0	1171.0	915.0	987.0	903.0	893.0	931.0	885.0	862.0	843.0	880.0	800.0	970.0	1017.0	1035.0	1040.0	1053.0	1184.0	1251.0	1275.0	1222.0	1238.0	1460.0	1661.0	1673.0	1309.0	1228.0	1360.0	1381.0
Singapore	34576.0	35663.0	37500.0	39878.0	43910.0	45938.0	46719.0	50261.0	47286.0	49422.0	52046.0	50091.0	50856.0	53580.0	55941.0	58890.0	64304.0	67296.0	64409.0	61565.0	72280.0	73422.0	74094.0	75742.0	79236.0	77686.0	78759.0	81500.0	83793.0
Slovakia	14628.0	12404.0	11544.0	11664.0	12358.0	13245.0	14149.0	14876.0	15443.0	15298.0	15513.0	16150.0	16813.0	16874.0	17965.0	19433.0	21030.0	23310.0	24896.0	23801.0	24585.0	24896.0	25716.0	26328.0	26939.0	27693.0	28706.0	29544.0	30672.0
Slovenia	83449.0	48846.0	16414.0	13956.0	13684.0	18515.0	19133.0	20076.0	20759.0	21853.0	22656.0	23325.0	23999.0	24618.0	25587.0	26695.0	28026.0	29483.0	30313.0	27963.0	28291.0	28411.0	27545.0	27253.0	28149.0	28128.0	29114.0	30777.0	32143.0
Solomon Islands	1291.0	1396.0	1452.0	1335.0	1422.0	1482.0	1420.0	2241.0	2214.0	2151.0	1818.0	1637.0	1531.0	1593.0	1650.0	1687.0	1772.0	1711.0	1630.0	1300.0	1364.0	1489.0	1840.0	1961.0	1967.0	2033.0	1986.0	1970.0	2027.0
South Africa	9588.0	9349.0	8951.0	8855.0	8951.0	9023.0	9210.0	9286.0	9167.0	9244.0	9498.0	9556.0	9842.0	9985.0	10388.0	10798.0	11257.0	11545.0	11777.0	11535.0	11723.0	11868.0	11923.0	12038.0	12063.0	12052.0	11908.0	11864.0	11756.0
South Sudan	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2399.0	2403.0	2421.0	2381.0	2234.0	2372.0	2310.0	2096.0	1686.0	1518.0	1455.0
Spain	23594.0	24144.0	24217.0	23975.0	23991.0	24982.0	25463.0	26307.0	27308.0	28422.0	29853.0	30624.0	31044.0	31554.0	31961.0	32422.0	33110.0	33494.0	33248.0	32044.0	32045.0	31512.0	30888.0	30516.0	31088.0	32265.0	33379.0	34226.0	35041.0
Sri Lanka	3587.0	3704.0	3845.0	4076.0	4239.0	4408.0	4540.0	4815.0	4993.0	5168.0	5441.0	5323.0	5505.0	5816.0	6077.0	6391.0	6820.0	7250.0	7537.0	7835.0	8409.0	9064.0	9804.0	9996.0	10399.0	10789.0	11124.0	11378.0	11611.0
Sudan	1614.0	1576.0	1689.0	1769.0	1781.0	1855.0	1967.0	2139.0	2164.0	2147.0	2178.0	2233.0	2325.0	2404.0	2412.0	2549.0	2757.0	2967.0	3118.0	3130.0	3128.0	3494.0	3758.0	2685.0	3772.0	3904.0	3994.0	4092.0	3962.0
Suriname	10377.0	10448.0	10322.0	9321.0	9562.0	9463.0	9380.0	9585.0	9713.0	9311.0	9305.0	8804.0	9847.0	10356.0	11058.0	11656.0	12219.0	12952.0	13423.0	13608.0	13793.0	13912.0	14435.0	14896.0	14955.0	14448.0	12792.0	11607.0	11933.0
Sweden	30334.0	29502.0	28487.0	27527.0	29069.0	30122.0	30587.0	31489.0	33132.0	35231.0	36928.0	37414.0	38148.0	39454.0	40532.0	41836.0	44087.0	45438.0	45030.0	41885.0	44175.0	44717.0	44360.0	44514.0	45157.0	46168.0	46662.0	47398.0	47955.0
Switzerland	49156.0	48156.0	47492.0	47218.0	47077.0	47382.0	47545.0	49353.0	50883.0	51880.0	54127.0	53135.0	52175.0	53812.0	54719.0	57194.0	58584.0	56611.0	53101.0	55849.0	59150.0	56832.0	57403.0	57718.0	57463.0	58723.0	58138.0	57301.0	59375.0
Syria	3432.0	3589.0	3975.0	4075.0	4426.0	4608.0	4815.0	5027.0	5111.0	4814.0	4664.0	4764.0	5039.0	4997.0	5246.0	5379.0	5562.0	5725.0	5754.0	5964.0	6086.0	5752.0	4567.0	3538.0	2830.0	2658.0	2551.0	2633.0	2725.0
Tajikistan	4147.0	3770.0	2627.0	2161.0	1348.0	1386.0	1104.0	1153.0	1203.0	1228.0	1286.0	1390.0	1515.0	1637.0	1810.0	1905.0	1998.0	2135.0	2273.0	2306.0	2704.0	2863.0	3006.0	3190.0	3133.0	3089.0	3168.0	3262.0	3482.0
Tanzania	1490.0	1478.0	1434.0	1407.0	1389.0	1407.0	1449.0	1457.0	1485.0	1521.0	1549.0	1579.0	1673.0	1725.0	1802.0	1872.0	1974.0	2025.0	2085.0	2134.0	2187.0	2286.0	2328.0	2410.0	2494.0	2562.0	2648.0	2743.0	2805.0
Thailand	6562.0	7023.0	7452.0	8039.0	8592.0	9180.0	9530.0	9117.0	8244.0	8608.0	9004.0	9155.0	9564.0	10114.0	10647.0	11008.0	11576.0	12176.0	12297.0	12164.0	12921.0	13211.0	13797.0	13840.0	14101.0	14466.0	14966.0	15548.0	16129.0
Timor Leste	4069.0	4362.0	4684.0	5021.0	5185.0	5669.0	6302.0	6872.0	6791.0	3371.0	4993.0	5262.0	5668.0	4735.0	3385.0	1818.0	3199.0	6646.0	7176.0	8220.0	8155.0	7974.0	4717.0	6233.0	5666.0	8284.0	8350.0	7434.0	7527.0
Togo	1302.0	1262.0	1189.0	987.0	1082.0	1155.0	1236.0	1371.0	1300.0	1280.0	1236.0	1182.0	1148.0	1176.0	1168.0	1153.0	1169.0	1164.0	1189.0	1220.0	1259.0	1364.0	1361.0	1413.0	1463.0	1539.0	1545.0	1560.0	1593.0
Tonga	3670.0	3866.0	3845.0	3969.0	4314.0	4346.0	4353.0	4336.0	4513.0	4546.0	4589.0	4718.0	4975.0	5004.0	4974.0	4952.0	4960.0	4742.0	4834.0	4971.0	5153.0	5298.0	5393.0	5252.0	5306.0	5534.0	5678.0	5836.0	5783.0
Trinidad and Tobago	10058.0	10247.0	11224.0	11239.0	11416.0	11937.0	12534.0	13789.0	15046.0	16186.0	16923.0	17870.0	19364.0	21889.0	24267.0	25126.0	28240.0	29676.0	30565.0	28806.0	29737.0	27546.0	28402.0	29770.0	29142.0	31160.0	28854.0	28786.0	28497.0
Tunisia	5462.0	5505.0	5784.0	5707.0	5810.0	5891.0	6182.0	6487.0	6739.0	7073.0	7309.0	7533.0	7573.0	7889.0	8303.0	8438.0	8829.0	9248.0	9486.0	9740.0	9977.0	9661.0	9991.0	10126.0	10419.0	10484.0	10531.0	10564.0	10677.0
Turkey	11214.0	11099.0	11482.0	12174.0	11317.0	12089.0	12804.0	13562.0	13719.0	13010.0	13656.0	12518.0	13208.0	13766.0	14945.0	16129.0	17062.0	17734.0	17662.0	16584.0	17804.0	19481.0	20106.0	21414.0	22146.0	23048.0	23409.0	24702.0	24905.0
Turkmenistan	8375.0	7768.0	6418.0	6334.0	5251.0	4635.0	4853.0	4347.0	4497.0	5102.0	5008.0	5343.0	5316.0	5516.0	5718.0	6044.0	6691.0	7590.0	8369.0	8674.0	9109.0	10128.0	11077.0	12083.0	13041.0	14115.0	15236.0	15710.0	16407.0
Tuvalu	4713.0	4866.0	5066.0	4740.0	5477.0	5241.0	4687.0	5505.0	5922.0	5670.0	4889.0	5811.0	7063.0	4817.0	5161.0	4940.0	4809.0	5463.0	5333.0	5423.0	4779.0	4743.0	3971.0	4845.0	4186.0	5315.0	5239.0	5075.0	5409.0
Uganda	758.0	775.0	765.0	814.0	839.0	912.0	968.0	994.0	1014.0	1063.0	1048.0	1055.0	1122.0	1159.0	1191.0	1224.0	1320.0	1394.0	1471.0	1523.0	1559.0	1654.0	1656.0	1658.0	1684.0	1717.0	1733.0	1727.0	1752.0
Ukraine	10744.0	9801.0	8609.0	7216.0	5689.0	4993.0	4548.0	4451.0	4374.0	4371.0	4665.0	5210.0	5555.0	6149.0	6940.0	7207.0	7759.0	8400.0	8694.0	7359.0	7715.0	8089.0	8179.0	8194.0	8145.0	7373.0	7601.0	7670.0	7994.0
United Arab Emirates	110756.0	104110.0	100694.0	100178.0	103248.0	106644.0	106927.0	108850.0	103821.0	101107.0	108412.0	104337.0	97501.0	98534.0	99013.0	93174.0	89202.0	80087.0	70366.0	59484.0	55342.0	56592.0	57900.0	60675.0	63062.0	66093.0	67410.0	67136.0	66912.0
United Kingdom	26485.0	26133.0	26228.0	26800.0	27864.0	28410.0	29072.0	30283.0	31365.0	32056.0	33278.0	34209.0	35116.0	36116.0	36670.0	37682.0	37882.0	38325.0	37721.0	35907.0	36534.0	36966.0	36707.0	36825.0	37627.0	38116.0	38421.0	39216.0	39507.0
United States	37154.0	36597.0	37350.0	37867.0	38858.0	39449.0	40470.0	41718.0	43049.0	44612.0	45974.0	46032.0	46379.0	47343.0	48752.0	49980.0	50795.0	51457.0	51048.0	49292.0	50297.0	50813.0	51533.0	52092.0	52982.0	54039.0	54443.0	55351.0	56140.0
Uruguay	9499.0	9892.0	10656.0	10876.0	11553.0	11336.0	11907.0	12923.0	13417.0	13177.0	12864.0	12344.0	11493.0	11044.0	11576.0	12638.0	13231.0	14070.0	14919.0	15455.0	16521.0	17382.0	17192.0	18306.0	18632.0	19036.0	19196.0	19400.0	19435.0
Uzbekistan	3089.0	3002.0	2604.0	2492.0	2317.0	2257.0	2246.0	2303.0	2376.0	2444.0	2487.0	2553.0	2630.0	2719.0	2910.0	3084.0	3262.0	3685.0	4005.0	4134.0	4373.0	4645.0	4980.0	5351.0	5573.0	5759.0	5968.0	6190.0	6462.0
Vanuatu	2619.0	2339.0	2269.0	2402.0	2304.0	2421.0	2358.0	2402.0	2675.0	2670.0	2690.0	2624.0	2360.0	2388.0	2413.0	2441.0	2639.0	2692.0	2955.0	2888.0	2846.0	2820.0	2700.0	2835.0	2840.0	2680.0	2751.0	2799.0	2808.0
Venezuela	14529.0	15667.0	15945.0	15666.0	14919.0	15290.0	14943.0	15524.0	15322.0	14286.0	14562.0	14715.0	12974.0	11790.0	13592.0	15010.0	16443.0	18014.0	18486.0	17417.0	16783.0	16882.0	17532.0	17459.0	17111.0	15101.0	12570.0	10670.0	9070.0
Vietnam	1369.0	1436.0	1559.0	1645.0	1781.0	1944.0	2084.0	2217.0	2315.0	2408.0	2725.0	2868.0	3020.0	3190.0	3416.0	3367.0	3557.0	3752.0	3918.0	3705.0	4266.0	4461.0	4655.0	4843.0	5052.0	5314.0	5638.0	5916.0	6220.0
Yemen	2382.0	2423.0	2258.0	2237.0	2112.0	1796.0	2364.0	2760.0	3447.0	2579.0	2748.0	3431.0	3366.0	3375.0	3386.0	3141.0	3279.0	3703.0	3575.0	4490.0	3688.0	3876.0	3365.0	3351.0	3296.0	2668.0	1966.0	1508.0	1433.0
Zambia	2140.0	2020.0	1969.0	2101.0	1900.0	1909.0	1988.0	2006.0	1935.0	2001.0	2034.0	2094.0	2142.0	2248.0	2261.0	2332.0	2409.0	2490.0	2705.0	3031.0	3114.0	3251.0	3520.0	3482.0	3615.0	3617.0	3622.0	3553.0	3582.0
Zimbabwe	2693.0	2764.0	2448.0	2440.0	2611.0	2574.0	2833.0	2851.0	2871.0	2854.0	2747.0	2792.0	2554.0	2124.0	1973.0	1853.0	1759.0	1662.0	1308.0	1399.0	1689.0	1861.0	2158.0	2239.0	2259.0	2226.0	2246.0	2318.0	2661.0
